"subjectId","activityLabel","frequencyDomainBodyAngularVelocityJerkMagnitudeMean","frequencyDomainBodyAngularVelocityJerkMagnitudeStd","frequencyDomainBodyAngularVelocityMagnitudeMean","frequencyDomainBodyAngularVelocityMagnitudeStd","frequencyDomainBodyAngularVelocityMeanX","frequencyDomainBodyAngularVelocityMeanY","frequencyDomainBodyAngularVelocityMeanZ","frequencyDomainBodyAngularVelocityStdX","frequencyDomainBodyAngularVelocityStdY","frequencyDomainBodyAngularVelocityStdZ","frequencyDomainBodyLinearAccelerationJerkMagnitudeMean","frequencyDomainBodyLinearAccelerationJerkMagnitudeStd","frequencyDomainBodyLinearAccelerationJerkMeanX","frequencyDomainBodyLinearAccelerationJerkMeanY","frequencyDomainBodyLinearAccelerationJerkMeanZ","frequencyDomainBodyLinearAccelerationJerkStdX","frequencyDomainBodyLinearAccelerationJerkStdY","frequencyDomainBodyLinearAccelerationJerkStdZ","frequencyDomainBodyLinearAccelerationMagnitudeMean","frequencyDomainBodyLinearAccelerationMagnitudeStd","frequencyDomainBodyLinearAccelerationMeanX","frequencyDomainBodyLinearAccelerationMeanY","frequencyDomainBodyLinearAccelerationMeanZ","frequencyDomainBodyLinearAccelerationStdX","frequencyDomainBodyLinearAccelerationStdY","frequencyDomainBodyLinearAccelerationStdZ","timeDomainBodyAngularVelocityJerkMagnitudeMean","timeDomainBodyAngularVelocityJerkMagnitudeStd","timeDomainBodyAngularVelocityJerkMeanX","timeDomainBodyAngularVelocityJerkMeanY","timeDomainBodyAngularVelocityJerkMeanZ","timeDomainBodyAngularVelocityJerkStdX","timeDomainBodyAngularVelocityJerkStdY","timeDomainBodyAngularVelocityJerkStdZ","timeDomainBodyAngularVelocityMagnitudeMean","timeDomainBodyAngularVelocityMagnitudeStd","timeDomainBodyAngularVelocityMeanX","timeDomainBodyAngularVelocityMeanY","timeDomainBodyAngularVelocityMeanZ","timeDomainBodyAngularVelocityStdX","timeDomainBodyAngularVelocityStdY","timeDomainBodyAngularVelocityStdZ","timeDomainBodyLinearAccelerationJerkMagnitudeMean","timeDomainBodyLinearAccelerationJerkMagnitudeStd","timeDomainBodyLinearAccelerationJerkMeanX","timeDomainBodyLinearAccelerationJerkMeanY","timeDomainBodyLinearAccelerationJerkMeanZ","timeDomainBodyLinearAccelerationJerkStdX","timeDomainBodyLinearAccelerationJerkStdY","timeDomainBodyLinearAccelerationJerkStdZ","timeDomainBodyLinearAccelerationMagnitudeMean","timeDomainBodyLinearAccelerationMagnitudeStd","timeDomainBodyLinearAccelerationMeanX","timeDomainBodyLinearAccelerationMeanY","timeDomainBodyLinearAccelerationMeanZ","timeDomainBodyLinearAccelerationStdX","timeDomainBodyLinearAccelerationStdY","timeDomainBodyLinearAccelerationStdZ","timeDomainGravityLinearAccelerationMagnitudeMean","timeDomainGravityLinearAccelerationMagnitudeStd","timeDomainGravityLinearAccelerationMeanX","timeDomainGravityLinearAccelerationMeanY","timeDomainGravityLinearAccelerationMeanZ","timeDomainGravityLinearAccelerationStdX","timeDomainGravityLinearAccelerationStdY","timeDomainGravityLinearAccelerationStdZ"
15,"walkingDownstairs",-0.0696838244444444,-0.0602446840309524,-0.0717394644833333,-0.114834854479167,-0.117665276797222,-0.149809105595238,-0.0486994217666667,-0.129141074861111,-0.0966213490811905,-0.146019296864583,-0.131661725552083,-0.156591644788889,-0.0481464195555556,-0.113990382538095,-0.0893743721979167,-0.146416788583333,-0.0948404342483333,-0.101261923416667,-0.159851136816667,-0.149186812580952,-0.184455168738889,-0.16287984652381,-0.1484628879375,-0.160627744861111,-0.140945408285714,-0.03992627525,-0.0942879424,-0.125737440904167,-0.0873144537895833,-0.152417781666667,-0.0799075005833333,-0.142979868759792,-0.121572945725,-0.159454413928571,-0.108845996645833,-0.106999060638889,-0.132005377333333,-0.189638377015278,-0.17213328002381,-0.16306063200625,-0.141207798,-0.105632739735714,-0.0927863878027778,-0.141783085745238,-0.110864291789583,-0.224838129083333,-0.0814487644047619,-0.08435386861875,-0.059374436,-0.119998854428571,-0.119141312604167,-0.145330008222222,-0.0677647082166667,-0.102021319222222,-0.0517198771190476,-0.145564200329167,-0.07132995125,-0.106619435480952,-0.0250711526,-0.0928471847708333,-0.0542267897222917,-0.103539057861111,-0.0819648813309524,-0.0934788227333333,-0.156754637572222,-0.148852181669048
15,"walkingUpstairs",-0.382161037708333,-0.35685014042963,-0.341120369388889,-0.354599983866667,-0.323450437125,-0.333326801462963,-0.309037390485714,-0.293639383645833,-0.258440704981481,-0.291251530761905,-0.340253568918095,-0.317441974791667,-0.2667035480625,-0.254471797031481,-0.252909016307143,-0.313082886389583,-0.30233233761,-0.338720569238095,-0.348693550416667,-0.357737717425926,-0.304792990816667,-0.311860748287037,-0.276437468404762,-0.250114548229167,-0.278526103137037,-0.28216003282619,-0.225466424407407,-0.228541160658095,-0.281927585783333,-0.247340659979167,-0.291022652605,-0.296692241709524,-0.323530602458333,-0.277274983431481,-0.295556503021429,-0.27779098931875,-0.312540631471429,-0.268064146020833,-0.228045730037037,-0.256500530488095,-0.318531628980208,-0.322390541868519,-0.33197442014375,-0.306719071875926,-0.221961641985714,-0.251087985552083,-0.322808389407407,-0.324079132357143,-0.286361286770833,-0.305511547461111,-0.271522633819048,-0.310345499539583,-0.319157196013333,-0.3549724964375,-0.34153512712963,-0.244442855980952,-0.26518897435,-0.325122901777778,-0.300188400617778,-0.284954271805714,-0.30200696147619,-0.23400296669375,-0.263023820111111,-0.258800314521429,-0.231575160970833,-0.251473864087037
16,"laying",-0.71029883035,-0.710728345670119,-0.706830904333333,-0.724428274454545,-0.800295681131667,-0.811938254177262,-0.78591369230303,-0.750913781866667,-0.801941982065952,-0.752403851328788,-0.74642458745,-0.672362852583333,-0.700930277195,-0.700499691122619,-0.766858585283333,-0.765919113143167,-0.782246127588095,-0.796495227140909,-0.6903697895,-0.747903769321429,-0.760085732904167,-0.744549983525,-0.7688957262,-0.700379438998333,-0.71950440755,-0.745680549578788,-0.818604237909524,-0.778201513075758,-0.743134629156061,-0.727911457073333,-0.680682078929762,-0.680077952895455,-0.7155119560765,-0.695139644877381,-0.809614812718182,-0.800543048008333,-0.789878812757576,-0.831579632023333,-0.795791058488095,-0.75990363580303,-0.79530196315,-0.755695656547619,-0.784975771816667,-0.779221262779762,-0.680149829495455,-0.64854806996,-0.673387087102381,-0.699391969775758,-0.768942802178333,-0.744243508821429,-0.755553123112121,-0.766514754206667,-0.739510442554545,-0.75722725345,-0.750944488914286,-0.727610804653106,-0.751078471283333,-0.72917011839881,-0.773027868571905,-0.797112408672727,-0.721082313995455,-0.726836646408333,-0.721887783410714,-0.681864855224242,-0.673838832656667,-0.668600397802381
16,"sitting",-0.77645684384,-0.77046460402549,-0.767562392137255,-0.762499118728395,-0.721420831989333,-0.772643989157255,-0.735129012491358,-0.750245096403333,-0.795871672835294,-0.727988583184074,-0.735957915567901,-0.7793975122,-0.739026860832,-0.708088369782353,-0.791176875753086,-0.763478878644,-0.773772451484314,-0.777016814761235,-0.771586670182667,-0.764575918838627,-0.750288585093333,-0.746275956172157,-0.705697031495062,-0.810611613784,-0.745910354784314,-0.760158946540124,-0.797694159039216,-0.756223931046914,-0.639337506993951,-0.828821589376,-0.697060008215686,-0.706348881172469,-0.71005781012,-0.693931176372549,-0.728391756264197,-0.750439608032,-0.677132901228395,-0.69846396686,-0.707372104998235,-0.697640362148148,-0.711211319013333,-0.724122568333333,-0.672823708962667,-0.732733025019608,-0.685812048006173,-0.717016028537333,-0.682342278015686,-0.72253715182963,-0.671647392973867,-0.68390396884902,-0.721724030160494,-0.7639507934,-0.768427352765432,-0.73135146496,-0.763118062137255,-0.720358844833333,-0.685950496346667,-0.759851310215686,-0.758348936941176,-0.807397467518518,-0.703647733407407,-0.746737686866667,-0.724508195166667,-0.672728369287654,-0.724920246849333,-0.687687150401961
16,"standing",-0.702468417151852,-0.714463346578495,-0.786410601958065,-0.767033722183333,-0.769115591954321,-0.770370370469892,-0.803732911102517,-0.801371809588889,-0.772468146932258,-0.755690679281667,-0.772618366845667,-0.781833585012346,-0.743148431148148,-0.791823029012043,-0.786929325881667,-0.746216824744938,-0.758136512927957,-0.757259768311667,-0.754894637540741,-0.766621631448387,-0.779599634835803,-0.808631575114839,-0.760263092978333,-0.767577124792593,-0.795985031486667,-0.761385356213333,-0.769610137087097,-0.81394816088,-0.685710929,-0.757694787061728,-0.704638667130107,-0.6561521481975,-0.729240574962963,-0.742944540125699,-0.782381099766667,-0.780014175772839,-0.729766914715,-0.751921620271605,-0.693795321012903,-0.714873565983333,-0.774967623592593,-0.72388561672043,-0.729601641319753,-0.727923194609677,-0.741353188116667,-0.750526006606173,-0.729639008311828,-0.7462793172,-0.70594032098642,-0.669018218284946,-0.731315149783333,-0.731239906019753,-0.787695712016667,-0.720432881304938,-0.688847011806882,-0.711819194716667,-0.733892621802469,-0.726079368775269,-0.745061110388172,-0.759881167646667,-0.743623238526667,-0.739233204028395,-0.714711720806452,-0.671918478383333,-0.690423431308642,-0.688613390462366
16,"walking",-0.387565117454386,-0.327265096666667,-0.344918400415385,-0.377002328017544,-0.427832203421053,-0.441931620051282,-0.358968159787719,-0.387843745140351,-0.445826752,-0.379636410822807,-0.346906708849123,-0.331519321140351,-0.423903707245614,-0.399341286461538,-0.377746421049123,-0.342651133470175,-0.407401354053846,-0.461452388910526,-0.379414366368421,-0.342863359205128,-0.400245034522807,-0.36691955225641,-0.348270351754386,-0.383054544631579,-0.388740041630769,-0.39051739471579,-0.365916543666667,-0.356439068664912,-0.378427749650877,-0.400336141888421,-0.384563065251282,-0.396801799219298,-0.411030318778947,-0.373730720435897,-0.3570373443,-0.374983017122807,-0.360135422229825,-0.392343628701754,-0.4136769701,-0.429982753619298,-0.465331594438597,-0.430747912641026,-0.402765189003684,-0.380825701692308,-0.380492151333333,-0.338201417508772,-0.324916529846154,-0.427196690982456,-0.385795027140351,-0.365924960384615,-0.358524748157895,-0.34549143854386,-0.37403933017193,-0.342938310338597,-0.395881978102564,-0.430148074829825,-0.37850838097193,-0.407065920230769,-0.392314536384615,-0.408650207664912,-0.383370635403509,-0.372989258421053,-0.386122696358974,-0.369315822842105,-0.341936307263158,-0.328071171794872
16,"walkingDownstairs",-0.184264100226667,-0.200313598866667,-0.204531572762222,-0.227101109944444,-0.178883408969333,-0.146975960064444,-0.160364075958333,-0.216970015416667,-0.235054066810889,-0.221180521675,-0.231112328327222,-0.193634140316667,-0.158995482732333,-0.225895516184,-0.171629004472222,-0.18678609959,-0.132186206548667,-0.207082914001944,-0.176549602366667,-0.18621680276,-0.221542455371667,-0.236269897311111,-0.239153569000556,-0.24414540537,-0.200372348088889,-0.308782053388889,-0.263192863913333,-0.217099216416667,-0.245737295380556,-0.25467024454,-0.237450497313333,-0.24372948175,-0.210730463333333,-0.193463208022222,-0.185848420836111,-0.205179393995,-0.200055863630556,-0.228203733946667,-0.268605130842222,-0.267408155222222,-0.246948747466667,-0.243347552088889,-0.239280591441667,-0.259478734375556,-0.225682088916667,-0.22978690256,-0.281256837888889,-0.244554380166667,-0.217686096316667,-0.198417037617778,-0.182986018,-0.248174073415,-0.207006772277778,-0.216061615125167,-0.218165945452889,-0.1810057615,-0.190283782785,-0.251458739551111,-0.198222404208889,-0.155115296861111,-0.202191903570833,-0.210817652598333,-0.282794361488889,-0.205355923944444,-0.187422404449333,-0.230091333131111
16,"walkingUpstairs",-0.339081709952083,-0.373964823746481,-0.328735361637037,-0.332490706705882,-0.281020996729167,-0.297614184333333,-0.302275917777647,-0.294906708995833,-0.330325266787037,-0.293345059490196,-0.269217737741176,-0.312748980585417,-0.379989169708333,-0.381810370838889,-0.340272550770588,-0.322228331208333,-0.326112039088889,-0.306173829556863,-0.30363388789375,-0.310254294422222,-0.392735449347917,-0.356553932596296,-0.367909671292157,-0.357435014708333,-0.357090606555556,-0.366443411058823,-0.396811449188889,-0.408521945313725,-0.422710368431373,-0.416525945895833,-0.418266011374074,-0.413909767411765,-0.454603707520833,-0.439258555757407,-0.408741174039216,-0.436794161089583,-0.419148637960784,-0.4759492509375,-0.432398595296296,-0.411294780470588,-0.43673211204375,-0.44735807397963,-0.411593610708333,-0.392469900774074,-0.409021215764706,-0.459379181625,-0.442539972333333,-0.411582646156863,-0.43877834125,-0.463352244759259,-0.400725935252941,-0.443787781895833,-0.334938151554902,-0.366677843063542,-0.381150997314815,-0.378335281427451,-0.386023691425,-0.389810264781482,-0.429239308444444,-0.401641061137255,-0.402750483168627,-0.421888338520833,-0.402984711537037,-0.413994807647059,-0.43627223625,-0.399356677122222
17,"laying",-0.742043729075758,-0.76317666957971,-0.754280776014493,-0.734127011285897,-0.725507943439394,-0.658957375431884,-0.657847087925641,-0.687964056916667,-0.656784646942029,-0.614474324470513,-0.688570337038461,-0.675610381418182,-0.699255895121212,-0.728457279484058,-0.739274259352564,-0.753493442156061,-0.686867819253623,-0.700816559548718,-0.615529844666667,-0.71396590285913,-0.713687557190364,-0.745901319521739,-0.723624205525641,-0.689196296287879,-0.709922923565217,-0.678176850076923,-0.732207932478261,-0.699661059589744,-0.705814990365513,-0.718519028272727,-0.735504888168261,-0.71793528045641,-0.736030130054545,-0.779390337485507,-0.744338787696154,-0.792228132045455,-0.823743306584615,-0.829178227060606,-0.745450404149275,-0.738062505492308,-0.759912275534849,-0.746091771737681,-0.831322315969697,-0.780381015971015,-0.742651219896154,-0.772112825409091,-0.791246714425362,-0.77204518524359,-0.828107265681818,-0.808980389362319,-0.781248528410256,-0.801761295960606,-0.750525235205128,-0.798338221625758,-0.716445611371014,-0.7039440603,-0.713630352333333,-0.709453146162319,-0.752693507956522,-0.754615717171795,-0.707045698784615,-0.703873182295455,-0.687999072697681,-0.669806475624359,-0.69809332530303,-0.769466364215942
17,"sitting",-0.688959392573333,-0.733303783697101,-0.709605940491304,-0.663784939492064,-0.757217145916667,-0.678157370072464,-0.696417067546032,-0.725180772366667,-0.688081629810145,-0.712051559161905,-0.722939418015873,-0.7148429852,-0.772668835255,-0.777380404691304,-0.744454790228571,-0.789624480083333,-0.711928840521739,-0.686985799698413,-0.6749728041,-0.715765851233333,-0.731051993175,-0.784476174976812,-0.777665318412698,-0.742901160116667,-0.755148141491304,-0.738968586595238,-0.760504299765217,-0.804936321047619,-0.787844418984127,-0.716927096895,-0.771796240282609,-0.81383216285873,-0.759802670248333,-0.805607745492754,-0.763275315227619,-0.782549870443333,-0.748628128430159,-0.773414540166667,-0.769491691084058,-0.798446354442857,-0.711171437876667,-0.766243157872464,-0.81925977335,-0.754735937723188,-0.766089497728571,-0.76233137578,-0.76748844324058,-0.731493220122222,-0.764797291816667,-0.771454256776812,-0.794324932539683,-0.819788161693333,-0.729579580704762,-0.7525770431,-0.735379331913043,-0.722642339365079,-0.717643660333333,-0.690746609156812,-0.760181112318841,-0.749407053269841,-0.734964509619048,-0.736243290633333,-0.747990236546377,-0.762275917395556,-0.69951664655,-0.781163865846377
17,"standing",-0.753996471513472,-0.793978261086667,-0.7706955085292,-0.74165756286092,-0.763998802290278,-0.785809841546667,-0.770318508065517,-0.749857364872222,-0.743651846128,-0.78284426408046,-0.751224743893103,-0.761318487243056,-0.777765751283333,-0.797218867385333,-0.749118834141609,-0.762187017061111,-0.767688413746933,-0.765160126681609,-0.77553372175,-0.792451909946667,-0.766376855372222,-0.773464758385333,-0.74899015409023,-0.774350365636111,-0.785901444402667,-0.73805451473908,-0.74314477552,-0.739147104075862,-0.771214438891954,-0.756008476019444,-0.770968160306667,-0.782753139562069,-0.759066376125,-0.765184946361333,-0.745215455510345,-0.745799760109722,-0.760932939494253,-0.72629495915375,-0.682708689238667,-0.707903534321839,-0.705388752710833,-0.690999916697333,-0.754984543843056,-0.756875503386667,-0.74988674166092,-0.735420592309722,-0.742112853434667,-0.744180613790345,-0.715129960111111,-0.713221395573333,-0.771273617954023,-0.771713900805556,-0.761731905662069,-0.724428066361111,-0.744044995613333,-0.737031248303448,-0.719677948291667,-0.739042900746667,-0.79996531778,-0.753494055855172,-0.755450693997701,-0.759599069472222,-0.723382654674667,-0.772608087867816,-0.752368860443056,-0.72908710632
17,"walking",-0.336310790140351,-0.284840729774561,-0.334740849666667,-0.323447299001739,-0.298587601696491,-0.29241141382807,-0.307412509724638,-0.35702498022807,-0.327492709626316,-0.278092917856522,-0.356823508616377,-0.278880534326316,-0.313710594292982,-0.228533744787719,-0.290182404605797,-0.274771538877193,-0.249535422217544,-0.272692935142029,-0.310886474482456,-0.336276929584211,-0.313093713908772,-0.302692341618947,-0.285288506697101,-0.300724480678947,-0.261158276284211,-0.248353173418841,-0.331151339491228,-0.275987224214493,-0.310114048101449,-0.375360251726316,-0.329314460535088,-0.337386027721739,-0.363959217966667,-0.318693951810526,-0.303820044926087,-0.345702875047368,-0.307598580866667,-0.353747124877193,-0.351818285384211,-0.30384298943913,-0.320410830894737,-0.34525787522807,-0.322565151236842,-0.296250174035088,-0.33505409084058,-0.250521763666667,-0.265571044912281,-0.290210013565217,-0.331088840929825,-0.300793052263158,-0.317352440453623,-0.24911056322807,-0.304812535044928,-0.28403287022807,-0.352590789526316,-0.333475482666667,-0.26646294535614,-0.310732985140351,-0.287089446273158,-0.353840048647826,-0.317735669681159,-0.306431893631579,-0.344717091280702,-0.318573870168116,-0.300235057210526,-0.341858965833333
17,"walkingDownstairs",-0.22939952592098,-0.234532681280556,-0.234456970777778,-0.224308326233333,-0.262389692315686,-0.221707076886111,-0.259347428991569,-0.252263636588824,-0.284363335141667,-0.248409188429412,-0.207014993686275,-0.226167695882353,-0.241720639003922,-0.210134636202778,-0.282812283941176,-0.206723184078431,-0.267882639416667,-0.282680850529412,-0.187170094882353,-0.255933402811944,-0.191018181970588,-0.199639075455556,-0.245128177411765,-0.227552708117647,-0.181652882302778,-0.219335868507843,-0.239443394646944,-0.230237922627451,-0.266232271509804,-0.248459223184314,-0.244618983666667,-0.192786237496078,-0.284724681603922,-0.203820909472222,-0.232692248064706,-0.203181849856863,-0.256627750911765,-0.229702659748039,-0.235101669055556,-0.246810419721569,-0.279974151684314,-0.208471082705556,-0.238546643586275,-0.260291274305556,-0.224750739539216,-0.207634024067647,-0.287797456138889,-0.232533460645294,-0.230377644462745,-0.202003653138889,-0.264784365711765,-0.221589945196078,-0.243346535745098,-0.24821142205098,-0.231368715236111,-0.191868597078431,-0.255209373417647,-0.176233810527778,-0.269262987425,-0.254145927823529,-0.185050658882353,-0.226942297403922,-0.196114928666667,-0.205004609522353,-0.257385194588235,-0.1767409223675
17,"walkingUpstairs",-0.352017858008333,-0.340182905288889,-0.347348718864444,-0.362407179205882,-0.277326791779167,-0.2839019974,-0.285655534972549,-0.279104799,-0.277395425702222,-0.324226193788235,-0.337421307254902,-0.3589223931375,-0.326668362958333,-0.304956814824444,-0.320199458123529,-0.30215128075,-0.335209005155556,-0.316582673078431,-0.336528795425,-0.329584328126667,-0.32552886724375,-0.348383766431111,-0.339704829686275,-0.298124638979167,-0.321161703673333,-0.315036828862745,-0.324773814568889,-0.343327240764706,-0.264934596968627,-0.307716490729167,-0.306453779862667,-0.310762612459412,-0.311647090958333,-0.297463275888889,-0.283738664558824,-0.301799984166667,-0.222532870921569,-0.208064557282083,-0.206786593422222,-0.248319969996078,-0.2734219515,-0.229255815188889,-0.304490729458333,-0.292350009206667,-0.3052701079,-0.319852736714583,-0.295985751066667,-0.285638546105882,-0.254054078645833,-0.201531331977778,-0.302252045698039,-0.354535477666667,-0.344268157803922,-0.323091279083333,-0.328450852635556,-0.318577490901961,-0.281948678947917,-0.269271516366667,-0.327935190288889,-0.310040729280392,-0.302439538392157,-0.287671441203292,-0.262601858542222,-0.305497085845098,-0.314363871304167,-0.271220528635556
18,"laying",-0.777052373083333,-0.709049170157895,-0.764511310659649,-0.747222803239394,-0.777425412097222,-0.703251459759649,-0.735828305530303,-0.713066568136111,-0.774589245789474,-0.774156817583333,-0.710579694066667,-0.696093173736111,-0.752643586023611,-0.733375773711579,-0.751167887487879,-0.743987089807222,-0.757541846121053,-0.781257009187879,-0.715200064704167,-0.701970586859649,-0.731198998888889,-0.734119393378947,-0.732316854001515,-0.709400508990278,-0.779376892807017,-0.728135193545455,-0.801843901680702,-0.783796127015152,-0.759433722177273,-0.741942140894444,-0.803537311936842,-0.733629772601515,-0.730822172355556,-0.700983658217544,-0.771903020667576,-0.768167250711111,-0.748124640177273,-0.785750415270833,-0.79130691945614,-0.81016902389697,-0.787878111627778,-0.797649480696491,-0.784697783931944,-0.740686347285965,-0.695694572122727,-0.712860432402778,-0.745051810038596,-0.724243273384849,-0.780390011222222,-0.710922382581754,-0.696836089378788,-0.752639150280556,-0.718316258213636,-0.760273095222222,-0.753859726682456,-0.779347597621212,-0.764065857041667,-0.716615931249123,-0.744748775412281,-0.755835377042424,-0.732926198437879,-0.678814266236111,-0.747685415378947,-0.755223112297424,-0.722097125373611,-0.725213141126316
18,"sitting",-0.731529847354386,-0.708750016878431,-0.750919962160784,-0.771177858573016,-0.744999499473684,-0.792830946843137,-0.764340603047619,-0.797030319431579,-0.795342056111765,-0.73652302224127,-0.758634314714286,-0.752045479624737,-0.738220872508772,-0.772019406137255,-0.76853312927619,-0.815114818298246,-0.855872142509804,-0.783363740044444,-0.680953377094737,-0.695502031572549,-0.628711948807018,-0.689335528145098,-0.753107689011111,-0.760519904982456,-0.778514843418823,-0.765488840439683,-0.739961360156863,-0.732685840813016,-0.726183902253968,-0.765332762982456,-0.70811339445098,-0.671862382571429,-0.718007933701754,-0.733424363901961,-0.759268009563492,-0.71628875774386,-0.764117607444444,-0.767235414619172,-0.717014071221569,-0.75952468468254,-0.674952518866667,-0.703737692529412,-0.683917579398246,-0.78034388817451,-0.693523522006381,-0.753743565254386,-0.728148714764706,-0.730171325471429,-0.705145470592982,-0.714671789490196,-0.724829288930159,-0.786656895578947,-0.766973132492063,-0.814633903947368,-0.790253937039216,-0.786645976333333,-0.745172083905263,-0.740838258332392,-0.795267419382353,-0.760221672393651,-0.767205758892063,-0.786959343457895,-0.738296328488235,-0.665275539064762,-0.701102574691228,-0.687837171137255
18,"standing",-0.732061350333333,-0.756950487630556,-0.734410223948611,-0.754956992653333,-0.693815395897222,-0.70529537955,-0.706214520856,-0.713376555236111,-0.716171073152778,-0.729487102366667,-0.750446773346667,-0.730321500430556,-0.649854397930556,-0.636917249805556,-0.650345819136,-0.651745374740278,-0.6508138445,-0.66716502856,-0.734897363638889,-0.731142212540278,-0.729919916308333,-0.72150762365,-0.697623742773333,-0.6980310821125,-0.682001348416667,-0.688463904333333,-0.729472596,-0.71558028356,-0.791653011101333,-0.809847919583333,-0.794481171995833,-0.777057620586667,-0.739283829138889,-0.721261337798889,-0.69972023776,-0.728694867611111,-0.809641146285333,-0.815311901231944,-0.816621957195833,-0.823733759165333,-0.8287808902125,-0.815059233383333,-0.7151600185,-0.718175757030556,-0.781236027773333,-0.776374460993056,-0.797706786521667,-0.810846982057333,-0.791019825633333,-0.802877457436111,-0.70810747226,-0.718104999464722,-0.766064286594667,-0.759778853252778,-0.755442000184722,-0.771079617784,-0.789162707970833,-0.793361367894444,-0.717999226248611,-0.709689868208,-0.785165409796,-0.792467965923611,-0.787876906236111,-0.782032594501333,-0.786506275116667,-0.785673575100764
18,"walking",-0.408618992149583,-0.329543310731667,-0.403455615531667,-0.43707572888,-0.441124747708333,-0.394942843184167,-0.375486448465,-0.371618729495833,-0.428813930515,-0.434749062706667,-0.344939049766667,-0.380485898916667,-0.39945691775,-0.367313949966667,-0.341131082298333,-0.350023813791667,-0.387529330068333,-0.434025535731667,-0.37962569403125,-0.343895041758333,-0.3738551478125,-0.39564173781,-0.350274425271667,-0.367235073791667,-0.399301082783333,-0.409771524907833,-0.477029592911667,-0.4505683485465,-0.37705692725,-0.3992128359375,-0.422600955883333,-0.4613437822,-0.497410787854167,-0.4645767886,-0.47387030385,-0.440035040208333,-0.32865572714,-0.289260826270833,-0.361929091133333,-0.375363830625,-0.399295541125,-0.377767336,-0.528241953239583,-0.472511584133333,-0.28183422457,-0.296804991679167,-0.372978566853333,-0.429297158233333,-0.407964262458333,-0.334757686049667,-0.4489437119,-0.459285922470833,-0.3308567541,-0.33577737975,-0.375735201045,-0.40243295127,-0.3914083093125,-0.35639812705,-0.485388187883333,-0.525465687266667,-0.323712775827833,-0.327306691025,-0.383477458808333,-0.410004895233333,-0.369900796870833,-0.326289239983333
18,"walkingDownstairs",-0.35446517554902,-0.338534292918056,-0.412238623319444,-0.42114777547619,-0.386307769823529,-0.371491427788889,-0.349420352309524,-0.340013850686274,-0.428429216575,-0.307035909119048,-0.363902715819048,-0.380712372411765,-0.345616660010784,-0.294518734736111,-0.303184804714286,-0.379865316705882,-0.379468700466667,-0.388015138135714,-0.407437428058824,-0.367553225670833,-0.346433173056863,-0.360629403597222,-0.289875013757143,-0.36586912254902,-0.392120540361111,-0.337777575152381,-0.384836772538889,-0.388830206161667,-0.317457833857143,-0.40920962024902,-0.431130153013889,-0.437011302357143,-0.447289822827451,-0.389933515944444,-0.398127600245238,-0.346570653627451,-0.312682377321429,-0.332308616745098,-0.326448317444444,-0.380429135928571,-0.342623444803922,-0.337144800577778,-0.337021154792157,-0.359611501458333,-0.346309313857143,-0.437973505529412,-0.384163477319444,-0.3990924865,-0.332550707901961,-0.345945441945833,-0.366918292047619,-0.424397602043137,-0.382616341738095,-0.408984118152941,-0.374672842527778,-0.366503261379524,-0.405118041062745,-0.403861709402778,-0.446688376236111,-0.440883689016667,-0.365917671809524,-0.458565227372549,-0.469379580837917,-0.35237778497619,-0.437151287843137,-0.390361049577778
18,"walkingUpstairs",-0.346829596554167,-0.38649471365873,-0.38400766484127,-0.402767062730159,-0.510906285708333,-0.489720330588889,-0.490948537034921,-0.488098834166667,-0.494413028206349,-0.493383548365079,-0.424679768809524,-0.396784440991667,-0.4924706733125,-0.456029528666667,-0.451970267015873,-0.499100566333333,-0.477198445555556,-0.505897807793651,-0.451949251645833,-0.456407593714286,-0.465307639125,-0.397183753301587,-0.43091494847619,-0.447351818145833,-0.467221430226984,-0.453934432984127,-0.439435626349206,-0.476250381015873,-0.382545143428571,-0.408228025352083,-0.442647673353968,-0.421282043760317,-0.42519801825,-0.428856944530159,-0.449302607460317,-0.4563573948125,-0.409843229858095,-0.399470214166667,-0.416921742904762,-0.427157619873016,-0.398959316745833,-0.38502264508381,-0.425301610645833,-0.435871196061905,-0.31579418305873,-0.356127252295833,-0.375028073888889,-0.395091629888889,-0.410313017708333,-0.396134758968254,-0.441435743174603,-0.4563025459375,-0.402728832021587,-0.363752864177452,-0.422976428195238,-0.423547115646032,-0.454664162389583,-0.406934709474603,-0.489701448857143,-0.468787548904762,-0.391170497407937,-0.412081351645833,-0.385478193812698,-0.349655547788889,-0.298699379145833,-0.335638537304762
